date,company,category,value,source
2009-05-01,CNT EP,TOTAL_EMPRESA,335725.0,modalidad
2009-05-01,CNT EP,CHECK_SUM_MODALIDADES,335725.0,modalidad
2009-05-01,TOTAL_MERCADO,TOTAL_MERCADO,12274935.0,modalidad
2009-05-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,12274935.0,modalidad
2009-06-01,CONECEL S.A.,PREPAGO,7676322.0,modalidad
2009-06-01,CONECEL S.A.,POSPAGO,985786.0,modalidad
2009-06-01,CONECEL S.A.,TTUP,30862.0,modalidad
2009-06-01,CONECEL S.A.,TOTAL_EMPRESA,8692970.0,modalidad
2009-06-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,8692970.0,modalidad
2009-06-01,OTECEL S.A.,PREPAGO,2772101.0,modalidad
2009-06-01,OTECEL S.A.,POSPAGO,481521.0,modalidad
2009-06-01,OTECEL S.A.,TTUP,76334.0,modalidad
2009-06-01,OTECEL S.A.,TOTAL_EMPRESA,3329956.0,modalidad
2009-06-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,3329956.0,modalidad
2009-06-01,CNT EP,PREPAGO,252207.0,modalidad
2009-06-01,CNT EP,POSPAGO,60174.0,modalidad
2009-06-01,CNT EP,TTUP,35371.0,modalidad
2009-06-01,CNT EP,TOTAL_EMPRESA,347752.0,modalidad
2009-06-01,CNT EP,CHECK_SUM_MODALIDADES,347752.0,modalidad
2009-06-01,TOTAL_MERCADO,TOTAL_MERCADO,12370678.0,modalidad
2009-06-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,12370678.0,modalidad
2009-07-01,CONECEL S.A.,PREPAGO,7730410.0,modalidad
2009-07-01,CONECEL S.A.,POSPAGO,996049.0,modalidad
2009-07-01,CONECEL S.A.,TTUP,30862.0,modalidad
2009-07-01,CONECEL S.A.,TOTAL_EMPRESA,8757321.0,modalidad
2009-07-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,8757321.0,modalidad
2009-07-01,OTECEL S.A.,PREPAGO,2819143.0,modalidad
2009-07-01,OTECEL S.A.,POSPAGO,488778.0,modalidad
2009-07-01,OTECEL S.A.,TTUP,77812.0,modalidad
2009-07-01,OTECEL S.A.,TOTAL_EMPRESA,3385733.0,modalidad
2009-07-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,3385733.0,modalidad
2009-07-01,CNT EP,PREPAGO,257008.0,modalidad
2009-07-01,CNT EP,POSPAGO,60487.0,modalidad
2009-07-01,CNT EP,TTUP,36062.0,modalidad
2009-07-01,CNT EP,TOTAL_EMPRESA,353557.0,modalidad
2009-07-01,CNT EP,CHECK_SUM_MODALIDADES,353557.0,modalidad
2009-07-01,TOTAL_MERCADO,TOTAL_MERCADO,12496611.0,modalidad
2009-07-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,12496611.0,modalidad
2009-08-01,CONECEL S.A.,PREPAGO,7779300.0,modalidad
2009-08-01,CONECEL S.A.,POSPAGO,1007055.0,modalidad
2009-08-01,CONECEL S.A.,TTUP,29354.0,modalidad
2009-08-01,CONECEL S.A.,TOTAL_EMPRESA,8815709.0,modalidad
2009-08-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,8815709.0,modalidad
2009-08-01,OTECEL S.A.,PREPAGO,2894031.0,modalidad
2009-08-01,OTECEL S.A.,POSPAGO,493150.0,modalidad
2009-08-01,OTECEL S.A.,TTUP,79032.0,modalidad
2009-08-01,OTECEL S.A.,TOTAL_EMPRESA,3466213.0,modalidad
2009-08-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,3466213.0,modalidad
2009-08-01,CNT EP,PREPAGO,259501.0,modalidad
2009-08-01,CNT EP,POSPAGO,59645.0,modalidad
2009-08-01,CNT EP,TTUP,37181.0,modalidad
2009-08-01,CNT EP,TOTAL_EMPRESA,356327.0,modalidad
2009-08-01,CNT EP,CHECK_SUM_MODALIDADES,356327.0,modalidad
2009-08-01,TOTAL_MERCADO,TOTAL_MERCADO,12638249.0,modalidad
2009-08-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,12638249.0,modalidad
2009-09-01,CONECEL S.A.,PREPAGO,7848200.0,modalidad
2009-09-01,CONECEL S.A.,POSPAGO,1018711.0,modalidad
2009-09-01,CONECEL S.A.,TTUP,22654.0,modalidad
2009-09-01,CONECEL S.A.,TOTAL_EMPRESA,8889565.0,modalidad
2009-09-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,8889565.0,modalidad
2009-09-01,OTECEL S.A.,PREPAGO,2952859.0,modalidad
2009-09-01,OTECEL S.A.,POSPAGO,499186.0,modalidad
2009-09-01,OTECEL S.A.,TTUP,80640.0,modalidad
2009-09-01,OTECEL S.A.,TOTAL_EMPRESA,3532685.0,modalidad
2009-09-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,3532685.0,modalidad
2009-09-01,CNT EP,PREPAGO,259501.0,modalidad
2009-09-01,CNT EP,POSPAGO,59645.0,modalidad
2009-09-01,CNT EP,TTUP,37181.0,modalidad
2009-09-01,CNT EP,TOTAL_EMPRESA,356327.0,modalidad
2009-09-01,CNT EP,CHECK_SUM_MODALIDADES,356327.0,modalidad
2009-09-01,TOTAL_MERCADO,TOTAL_MERCADO,12778577.0,modalidad
2009-09-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,12778577.0,modalidad
2009-10-01,CONECEL S.A.,PREPAGO,7926239.0,modalidad
2009-10-01,CONECEL S.A.,POSPAGO,1030666.0,modalidad
2009-10-01,CONECEL S.A.,TTUP,22654.0,modalidad
2009-10-01,CONECEL S.A.,TOTAL_EMPRESA,8979559.0,modalidad
2009-10-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,8979559.0,modalidad
2009-10-01,OTECEL S.A.,PREPAGO,3002226.0,modalidad
2009-10-01,OTECEL S.A.,POSPAGO,510239.0,modalidad
2009-10-01,OTECEL S.A.,TTUP,82431.0,modalidad
2009-10-01,OTECEL S.A.,TOTAL_EMPRESA,3594896.0,modalidad
2009-10-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,3594896.0,modalidad
2009-10-01,CNT EP,PREPAGO,259501.0,modalidad
2009-10-01,CNT EP,POSPAGO,59645.0,modalidad
2009-10-01,CNT EP,TTUP,37181.0,modalidad
2009-10-01,CNT EP,TOTAL_EMPRESA,356327.0,modalidad
2009-10-01,CNT EP,CHECK_SUM_MODALIDADES,356327.0,modalidad
2009-10-01,TOTAL_MERCADO,TOTAL_MERCADO,12930782.0,modalidad
2009-10-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,12930782.0,modalidad
2009-11-01,CONECEL S.A.,PREPAGO,8021581.0,modalidad
2009-11-01,CONECEL S.A.,POSPAGO,1040814.0,modalidad
2009-11-01,CONECEL S.A.,TTUP,22654.0,modalidad
2009-11-01,CONECEL S.A.,TOTAL_EMPRESA,9085049.0,modalidad
2009-11-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,9085049.0,modalidad
2009-11-01,OTECEL S.A.,PREPAGO,3043819.0,modalidad
2009-11-01,OTECEL S.A.,POSPAGO,518249.0,modalidad
2009-11-01,OTECEL S.A.,TTUP,83926.0,modalidad
2009-11-01,OTECEL S.A.,TOTAL_EMPRESA,3645994.0,modalidad
2009-11-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,3645994.0,modalidad
2009-11-01,CNT EP,PREPAGO,262487.0,modalidad
2009-11-01,CNT EP,POSPAGO,59070.0,modalidad
2009-11-01,CNT EP,TTUP,35343.0,modalidad
2009-11-01,CNT EP,TOTAL_EMPRESA,356900.0,modalidad
2009-11-01,CNT EP,CHECK_SUM_MODALIDADES,356900.0,modalidad
2009-11-01,TOTAL_MERCADO,TOTAL_MERCADO,13087943.0,modalidad
2009-11-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,13087943.0,modalidad
2009-12-01,CONECEL S.A.,PREPAGO,8205895.0,modalidad
2009-12-01,CONECEL S.A.,POSPAGO,1062919.0,modalidad
2009-12-01,CONECEL S.A.,TTUP,22454.0,modalidad
2009-12-01,CONECEL S.A.,TOTAL_EMPRESA,9291268.0,modalidad
2009-12-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,9291268.0,modalidad
2009-12-01,OTECEL S.A.,PREPAGO,3193912.0,modalidad
2009-12-01,OTECEL S.A.,POSPAGO,527849.0,modalidad
2009-12-01,OTECEL S.A.,TTUP,84671.0,modalidad
2009-12-01,OTECEL S.A.,TOTAL_EMPRESA,3806432.0,modalidad
2009-12-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,3806432.0,modalidad
2009-12-01,CNT EP,PREPAGO,262487.0,modalidad
2009-12-01,CNT EP,POSPAGO,59070.0,modalidad
2009-12-01,CNT EP,TTUP,35343.0,modalidad
2009-12-01,CNT EP,TOTAL_EMPRESA,356900.0,modalidad
2009-12-01,CNT EP,CHECK_SUM_MODALIDADES,356900.0,modalidad
2009-12-01,TOTAL_MERCADO,TOTAL_MERCADO,13454600.0,modalidad
2009-12-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,13454600.0,modalidad
2010-01-01,CONECEL S.A.,PREPAGO,8312259.0,modalidad
2010-01-01,CONECEL S.A.,POSPAGO,1078387.0,modalidad
2010-01-01,CONECEL S.A.,TTUP,22374.0,modalidad
2010-01-01,CONECEL S.A.,TOTAL_EMPRESA,9413020.0,modalidad
2010-01-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,9413020.0,modalidad
2010-01-01,OTECEL S.A.,PREPAGO,3252545.0,modalidad
2010-01-01,OTECEL S.A.,POSPAGO,530195.0,modalidad
2010-01-01,OTECEL S.A.,TTUP,85827.0,modalidad
2010-01-01,OTECEL S.A.,TOTAL_EMPRESA,3868567.0,modalidad
2010-01-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,3868567.0,modalidad
2010-01-01,CNT EP,PREPAGO,262487.0,modalidad
2010-01-01,CNT EP,POSPAGO,58860.0,modalidad
2010-01-01,CNT EP,TTUP,35553.0,modalidad
2010-01-01,CNT EP,TOTAL_EMPRESA,356900.0,modalidad
2010-01-01,CNT EP,CHECK_SUM_MODALIDADES,356900.0,modalidad
2010-01-01,TOTAL_MERCADO,TOTAL_MERCADO,13638487.0,modalidad
2010-01-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,13638487.0,modalidad
2010-02-01,CONECEL S.A.,PREPAGO,8398670.0,modalidad
2010-02-01,CONECEL S.A.,POSPAGO,1094356.0,modalidad
2010-02-01,CONECEL S.A.,TTUP,21573.0,modalidad
2010-02-01,CONECEL S.A.,TOTAL_EMPRESA,9514599.0,modalidad
2010-02-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,9514599.0,modalidad
2010-02-01,OTECEL S.A.,PREPAGO,3278635.0,modalidad
2010-02-01,OTECEL S.A.,POSPAGO,539145.0,modalidad
2010-02-01,OTECEL S.A.,TTUP,86610.0,modalidad
2010-02-01,OTECEL S.A.,TOTAL_EMPRESA,3904390.0,modalidad
2010-02-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,3904390.0,modalidad
2010-02-01,CNT EP,PREPAGO,262487.0,modalidad
2010-02-01,CNT EP,POSPAGO,58860.0,modalidad
2010-02-01,CNT EP,TTUP,31834.0,modalidad
2010-02-01,CNT EP,TOTAL_EMPRESA,353181.0,modalidad
2010-02-01,CNT EP,CHECK_SUM_MODALIDADES,353181.0,modalidad
2010-02-01,TOTAL_MERCADO,TOTAL_MERCADO,13772170.0,modalidad
2010-02-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,13772170.0,modalidad
2010-03-01,CONECEL S.A.,PREPAGO,8491549.0,modalidad
2010-03-01,CONECEL S.A.,POSPAGO,1112857.0,modalidad
2010-03-01,CONECEL S.A.,TTUP,24079.0,modalidad
2010-03-01,CONECEL S.A.,TOTAL_EMPRESA,9628485.0,modalidad
2010-03-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,9628485.0,modalidad
2010-03-01,OTECEL S.A.,PREPAGO,3299431.0,modalidad
2010-03-01,OTECEL S.A.,POSPAGO,548688.0,modalidad
2010-03-01,OTECEL S.A.,TTUP,87488.0,modalidad
2010-03-01,OTECEL S.A.,TOTAL_EMPRESA,3935607.0,modalidad
2010-03-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,3935607.0,modalidad
2010-03-01,CNT EP,PREPAGO,267301.0,modalidad
2010-03-01,CNT EP,POSPAGO,58419.0,modalidad
2010-03-01,CNT EP,TTUP,31624.0,modalidad
2010-03-01,CNT EP,TOTAL_EMPRESA,357344.0,modalidad
2010-03-01,CNT EP,CHECK_SUM_MODALIDADES,357344.0,modalidad
2010-03-01,TOTAL_MERCADO,TOTAL_MERCADO,13921436.0,modalidad
2010-03-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,13921436.0,modalidad
2010-04-01,CONECEL S.A.,PREPAGO,8564026.0,modalidad
2010-04-01,CONECEL S.A.,POSPAGO,1131388.0,modalidad
2010-04-01,CONECEL S.A.,TTUP,24229.0,modalidad
2010-04-01,CONECEL S.A.,TOTAL_EMPRESA,9719643.0,modalidad
2010-04-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,9719643.0,modalidad
2010-04-01,OTECEL S.A.,PREPAGO,3345109.0,modalidad
2010-04-01,OTECEL S.A.,POSPAGO,550648.0,modalidad
2010-04-01,OTECEL S.A.,TTUP,88288.0,modalidad
2010-04-01,OTECEL S.A.,TOTAL_EMPRESA,3984045.0,modalidad
2010-04-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,3984045.0,modalidad
2010-04-01,CNT EP,PREPAGO,264676.0,modalidad
2010-04-01,CNT EP,POSPAGO,54452.0,modalidad
2010-04-01,CNT EP,TTUP,36547.0,modalidad
2010-04-01,CNT EP,TOTAL_EMPRESA,355675.0,modalidad
2010-04-01,CNT EP,CHECK_SUM_MODALIDADES,355675.0,modalidad
2010-04-01,TOTAL_MERCADO,TOTAL_MERCADO,14059363.0,modalidad
2010-04-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14059363.0,modalidad
2010-05-01,CONECEL S.A.,PREPAGO,8638340.0,modalidad
2010-05-01,CONECEL S.A.,POSPAGO,1151994.0,modalidad
2010-05-01,CONECEL S.A.,TTUP,24141.0,modalidad
2010-05-01,CONECEL S.A.,TOTAL_EMPRESA,9814475.0,modalidad
2010-05-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,9814475.0,modalidad
2010-05-01,OTECEL S.A.,PREPAGO,3389253.0,modalidad
2010-05-01,OTECEL S.A.,POSPAGO,561017.0,modalidad
2010-05-01,OTECEL S.A.,TTUP,88892.0,modalidad
2010-05-01,OTECEL S.A.,TOTAL_EMPRESA,4039162.0,modalidad
2010-05-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,4039162.0,modalidad
2010-05-01,CNT EP,PREPAGO,234895.0,modalidad
2010-05-01,CNT EP,POSPAGO,54816.0,modalidad
2010-05-01,CNT EP,TTUP,37608.0,modalidad
2010-05-01,CNT EP,TOTAL_EMPRESA,327319.0,modalidad
2010-05-01,CNT EP,CHECK_SUM_MODALIDADES,327319.0,modalidad
2010-05-01,TOTAL_MERCADO,TOTAL_MERCADO,14180956.0,modalidad
2010-05-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14180956.0,modalidad
2010-06-01,CONECEL S.A.,PREPAGO,8710698.0,modalidad
2010-06-01,CONECEL S.A.,POSPAGO,1170285.0,modalidad
2010-06-01,CONECEL S.A.,TTUP,24616.0,modalidad
2010-06-01,CONECEL S.A.,TOTAL_EMPRESA,9905599.0,modalidad
2010-06-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,9905599.0,modalidad
2010-06-01,OTECEL S.A.,PREPAGO,3405832.0,modalidad
2010-06-01,OTECEL S.A.,POSPAGO,575118.0,modalidad
2010-06-01,OTECEL S.A.,TTUP,89025.0,modalidad
2010-06-01,OTECEL S.A.,TOTAL_EMPRESA,4069975.0,modalidad
2010-06-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,4069975.0,modalidad
2010-06-01,CNT EP,PREPAGO,245047.0,modalidad
2010-06-01,CNT EP,POSPAGO,55951.0,modalidad
2010-06-01,CNT EP,TTUP,38720.0,modalidad
2010-06-01,CNT EP,TOTAL_EMPRESA,339718.0,modalidad
2010-06-01,CNT EP,CHECK_SUM_MODALIDADES,339718.0,modalidad
2010-06-01,TOTAL_MERCADO,TOTAL_MERCADO,14315292.0,modalidad
2010-06-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14315292.0,modalidad
2010-07-01,CONECEL S.A.,PREPAGO,8719875.0,modalidad
2010-07-01,CONECEL S.A.,POSPAGO,1261689.0,modalidad
2010-07-01,CONECEL S.A.,TTUP,25081.0,modalidad
2010-07-01,CONECEL S.A.,TOTAL_EMPRESA,10006645.0,modalidad
2010-07-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,10006645.0,modalidad
2010-07-01,OTECEL S.A.,PREPAGO,3405861.0,modalidad
2010-07-01,OTECEL S.A.,POSPAGO,586760.0,modalidad
2010-07-01,OTECEL S.A.,TTUP,90910.0,modalidad
2010-07-01,OTECEL S.A.,TOTAL_EMPRESA,4083531.0,modalidad
2010-07-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,4083531.0,modalidad
2010-07-01,CNT EP,PREPAGO,239494.0,modalidad
2010-07-01,CNT EP,POSPAGO,48961.0,modalidad
2010-07-01,CNT EP,TTUP,29429.0,modalidad
2010-07-01,CNT EP,TOTAL_EMPRESA,317884.0,modalidad
2010-07-01,CNT EP,CHECK_SUM_MODALIDADES,317884.0,modalidad
2010-07-01,TOTAL_MERCADO,TOTAL_MERCADO,14408060.0,modalidad
2010-07-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14408060.0,modalidad
2010-08-01,CONECEL S.A.,PREPAGO,8864879.0,modalidad
2010-08-01,CONECEL S.A.,POSPAGO,1210206.0,modalidad
2010-08-01,CONECEL S.A.,TTUP,25685.0,modalidad
2010-08-01,CONECEL S.A.,TOTAL_EMPRESA,10100770.0,modalidad
2010-08-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,10100770.0,modalidad
2010-08-01,OTECEL S.A.,PREPAGO,3415192.0,modalidad
2010-08-01,OTECEL S.A.,POSPAGO,601071.0,modalidad
2010-08-01,OTECEL S.A.,TTUP,92388.0,modalidad
2010-08-01,OTECEL S.A.,TOTAL_EMPRESA,4108651.0,modalidad
2010-08-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,4108651.0,modalidad
2010-08-01,CNT EP,PREPAGO,239643.0,modalidad
2010-08-01,CNT EP,POSPAGO,50494.0,modalidad
2010-08-01,CNT EP,TTUP,30278.0,modalidad
2010-08-01,CNT EP,TOTAL_EMPRESA,320415.0,modalidad
2010-08-01,CNT EP,CHECK_SUM_MODALIDADES,320415.0,modalidad
2010-08-01,TOTAL_MERCADO,TOTAL_MERCADO,14529836.0,modalidad
2010-08-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14529836.0,modalidad
2010-09-01,CONECEL S.A.,PREPAGO,8914506.0,modalidad
2010-09-01,CONECEL S.A.,POSPAGO,1230897.0,modalidad
2010-09-01,CONECEL S.A.,TTUP,26668.0,modalidad
2010-09-01,CONECEL S.A.,TOTAL_EMPRESA,10172071.0,modalidad
2010-09-01,CONECEL S.A.,CHECK_SUM_MODALIDADES,10172071.0,modalidad
2010-09-01,OTECEL S.A.,PREPAGO,3448673.0,modalidad
2010-09-01,OTECEL S.A.,POSPAGO,612055.0,modalidad
2010-09-01,OTECEL S.A.,TTUP,94045.0,modalidad
2010-09-01,OTECEL S.A.,TOTAL_EMPRESA,4154773.0,modalidad
2010-09-01,OTECEL S.A.,CHECK_SUM_MODALIDADES,4154773.0,modalidad
2010-09-01,CNT EP,PREPAGO,236074.0,modalidad
2010-09-01,CNT EP,POSPAGO,50823.0,modalidad
2010-09-01,CNT EP,TTUP,32055.0,modalidad
2010-09-01,CNT EP,TOTAL_EMPRESA,318952.0,modalidad
2010-09-01,CNT EP,CHECK_SUM_MODALIDADES,318952.0,modalidad
2010-09-01,TOTAL_MERCADO,TOTAL_MERCADO,14645796.0,modalidad
2010-09-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14645796.0,modalidad
2010-10-01,CONECEL S.A.,PREPAGO,8977601.0,modalidad
