date,company,category,value,source
2015-03-01,CNT EP,CHECK_SUM_SERVICIOS,1032323.0,servicios
2015-03-01,TOTAL_MERCADO,TOTAL_MERCADO,16260539.0,servicios
2015-03-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,16260539.0,servicios
2015-04-01,CONECEL S.A.,TELEFONIA,6923474.0,servicios
2015-04-01,CONECEL S.A.,TELEFONIA E INTERNET,2844974.0,servicios
2015-04-01,CONECEL S.A.,INTERNET,369830.0,servicios
2015-04-01,CONECEL S.A.,DATOS,154724.0,servicios
2015-04-01,CONECEL S.A.,TOTAL_EMPRESA,10293002.0,servicios
2015-04-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,10293002.0,servicios
2015-04-01,OTECEL S.A.,TELEFONIA,2927540.0,servicios
2015-04-01,OTECEL S.A.,TELEFONIA E INTERNET,1544968.0,servicios
2015-04-01,OTECEL S.A.,INTERNET,40109.0,servicios
2015-04-01,OTECEL S.A.,DATOS,176368.0,servicios
2015-04-01,OTECEL S.A.,TOTAL_EMPRESA,4688985.0,servicios
2015-04-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4688985.0,servicios
2015-04-01,CNT EP,TELEFONIA,539977.0,servicios
2015-04-01,CNT EP,TELEFONIA E INTERNET,350084.0,servicios
2015-04-01,CNT EP,INTERNET,60110.0,servicios
2015-04-01,CNT EP,DATOS,122205.0,servicios
2015-04-01,CNT EP,TOTAL_EMPRESA,1072376.0,servicios
2015-04-01,CNT EP,CHECK_SUM_SERVICIOS,1072376.0,servicios
2015-04-01,TOTAL_MERCADO,TOTAL_MERCADO,16054363.0,servicios
2015-04-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,16054363.0,servicios
2015-05-01,CONECEL S.A.,TELEFONIA,6798443.0,servicios
2015-05-01,CONECEL S.A.,TELEFONIA E INTERNET,2784813.0,servicios
2015-05-01,CONECEL S.A.,INTERNET,367215.0,servicios
2015-05-01,CONECEL S.A.,DATOS,157006.0,servicios
2015-05-01,CONECEL S.A.,TOTAL_EMPRESA,10107477.0,servicios
2015-05-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,10107477.0,servicios
2015-05-01,OTECEL S.A.,TELEFONIA,2766872.0,servicios
2015-05-01,OTECEL S.A.,TELEFONIA E INTERNET,1584696.0,servicios
2015-05-01,OTECEL S.A.,INTERNET,38337.0,servicios
2015-05-01,OTECEL S.A.,DATOS,179367.0,servicios
2015-05-01,OTECEL S.A.,TOTAL_EMPRESA,4569272.0,servicios
2015-05-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4569272.0,servicios
2015-05-01,CNT EP,TELEFONIA,556081.0,servicios
2015-05-01,CNT EP,TELEFONIA E INTERNET,376844.0,servicios
2015-05-01,CNT EP,INTERNET,61224.0,servicios
2015-05-01,CNT EP,DATOS,122312.0,servicios
2015-05-01,CNT EP,TOTAL_EMPRESA,1116461.0,servicios
2015-05-01,CNT EP,CHECK_SUM_SERVICIOS,1116461.0,servicios
2015-05-01,TOTAL_MERCADO,TOTAL_MERCADO,15793210.0,servicios
2015-05-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,15793210.0,servicios
2015-06-01,CONECEL S.A.,TELEFONIA,6465101.0,servicios
2015-06-01,CONECEL S.A.,TELEFONIA E INTERNET,2937976.0,servicios
2015-06-01,CONECEL S.A.,INTERNET,368807.0,servicios
2015-06-01,CONECEL S.A.,DATOS,150834.0,servicios
2015-06-01,CONECEL S.A.,TOTAL_EMPRESA,9922718.0,servicios
2015-06-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,9922718.0,servicios
2015-06-01,OTECEL S.A.,TELEFONIA,2763539.0,servicios
2015-06-01,OTECEL S.A.,TELEFONIA E INTERNET,1577480.0,servicios
2015-06-01,OTECEL S.A.,INTERNET,37480.0,servicios
2015-06-01,OTECEL S.A.,DATOS,181827.0,servicios
2015-06-01,OTECEL S.A.,TOTAL_EMPRESA,4560326.0,servicios
2015-06-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4560326.0,servicios
2015-06-01,CNT EP,TELEFONIA,596254.0,servicios
2015-06-01,CNT EP,TELEFONIA E INTERNET,406022.0,servicios
2015-06-01,CNT EP,INTERNET,58728.0,servicios
2015-06-01,CNT EP,DATOS,122835.0,servicios
2015-06-01,CNT EP,TOTAL_EMPRESA,1183839.0,servicios
2015-06-01,CNT EP,CHECK_SUM_SERVICIOS,1183839.0,servicios
2015-06-01,TOTAL_MERCADO,TOTAL_MERCADO,15666883.0,servicios
2015-06-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,15666883.0,servicios
2015-07-01,CONECEL S.A.,TELEFONIA,6513072.0,servicios
2015-07-01,CONECEL S.A.,TELEFONIA E INTERNET,2597147.0,servicios
2015-07-01,CONECEL S.A.,INTERNET,362706.0,servicios
2015-07-01,CONECEL S.A.,DATOS,146700.0,servicios
2015-07-01,CONECEL S.A.,TOTAL_EMPRESA,9619625.0,servicios
2015-07-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,9619625.0,servicios
2015-07-01,OTECEL S.A.,TELEFONIA,2657024.0,servicios
2015-07-01,OTECEL S.A.,TELEFONIA E INTERNET,1676662.0,servicios
2015-07-01,OTECEL S.A.,INTERNET,36990.0,servicios
2015-07-01,OTECEL S.A.,DATOS,184626.0,servicios
2015-07-01,OTECEL S.A.,TOTAL_EMPRESA,4555302.0,servicios
2015-07-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4555302.0,servicios
2015-07-01,CNT EP,TELEFONIA,332274.0,servicios
2015-07-01,CNT EP,TELEFONIA E INTERNET,430584.0,servicios
2015-07-01,CNT EP,INTERNET,56767.0,servicios
2015-07-01,CNT EP,DATOS,122844.0,servicios
2015-07-01,CNT EP,TOTAL_EMPRESA,942469.0,servicios
2015-07-01,CNT EP,CHECK_SUM_SERVICIOS,942469.0,servicios
2015-07-01,TOTAL_MERCADO,TOTAL_MERCADO,15117396.0,servicios
2015-07-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,15117396.0,servicios
2015-08-01,CONECEL S.A.,TELEFONIA,6136676.0,servicios
2015-08-01,CONECEL S.A.,TELEFONIA E INTERNET,2823869.0,servicios
2015-08-01,CONECEL S.A.,INTERNET,364081.0,servicios
2015-08-01,CONECEL S.A.,DATOS,123468.0,servicios
2015-08-01,CONECEL S.A.,TOTAL_EMPRESA,9448094.0,servicios
2015-08-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,9448094.0,servicios
2015-08-01,OTECEL S.A.,TELEFONIA,2413941.0,servicios
2015-08-01,OTECEL S.A.,TELEFONIA E INTERNET,1913740.0,servicios
2015-08-01,OTECEL S.A.,INTERNET,36789.0,servicios
2015-08-01,OTECEL S.A.,DATOS,187506.0,servicios
2015-08-01,OTECEL S.A.,TOTAL_EMPRESA,4551976.0,servicios
2015-08-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4551976.0,servicios
2015-08-01,CNT EP,TELEFONIA,335204.0,servicios
2015-08-01,CNT EP,TELEFONIA E INTERNET,443986.0,servicios
2015-08-01,CNT EP,INTERNET,57357.0,servicios
2015-08-01,CNT EP,DATOS,123081.0,servicios
2015-08-01,CNT EP,TOTAL_EMPRESA,959628.0,servicios
2015-08-01,CNT EP,CHECK_SUM_SERVICIOS,959628.0,servicios
2015-08-01,TOTAL_MERCADO,TOTAL_MERCADO,14959698.0,servicios
2015-08-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14959698.0,servicios
2015-09-01,CONECEL S.A.,TELEFONIA,5853035.0,servicios
2015-09-01,CONECEL S.A.,TELEFONIA E INTERNET,2882422.0,servicios
2015-09-01,CONECEL S.A.,INTERNET,366894.0,servicios
2015-09-01,CONECEL S.A.,DATOS,170353.0,servicios
2015-09-01,CONECEL S.A.,TOTAL_EMPRESA,9272704.0,servicios
2015-09-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,9272704.0,servicios
2015-09-01,OTECEL S.A.,TELEFONIA,2546344.0,servicios
2015-09-01,OTECEL S.A.,TELEFONIA E INTERNET,1689767.0,servicios
2015-09-01,OTECEL S.A.,INTERNET,36542.0,servicios
2015-09-01,OTECEL S.A.,DATOS,190708.0,servicios
2015-09-01,OTECEL S.A.,TOTAL_EMPRESA,4463361.0,servicios
2015-09-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4463361.0,servicios
2015-09-01,CNT EP,TELEFONIA,373125.0,servicios
2015-09-01,CNT EP,TELEFONIA E INTERNET,464350.0,servicios
2015-09-01,CNT EP,INTERNET,59023.0,servicios
2015-09-01,CNT EP,DATOS,122905.0,servicios
2015-09-01,CNT EP,TOTAL_EMPRESA,1019403.0,servicios
2015-09-01,CNT EP,CHECK_SUM_SERVICIOS,1019403.0,servicios
2015-09-01,TOTAL_MERCADO,TOTAL_MERCADO,14755468.0,servicios
2015-09-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14755468.0,servicios
2015-10-01,CONECEL S.A.,TELEFONIA,5705203.0,servicios
2015-10-01,CONECEL S.A.,TELEFONIA E INTERNET,2892366.0,servicios
2015-10-01,CONECEL S.A.,INTERNET,365976.0,servicios
2015-10-01,CONECEL S.A.,DATOS,120951.0,servicios
2015-10-01,CONECEL S.A.,TOTAL_EMPRESA,9084496.0,servicios
2015-10-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,9084496.0,servicios
2015-10-01,OTECEL S.A.,TELEFONIA,2302945.0,servicios
2015-10-01,OTECEL S.A.,TELEFONIA E INTERNET,1700177.0,servicios
2015-10-01,OTECEL S.A.,INTERNET,36370.0,servicios
2015-10-01,OTECEL S.A.,DATOS,192936.0,servicios
2015-10-01,OTECEL S.A.,TOTAL_EMPRESA,4232428.0,servicios
2015-10-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4232428.0,servicios
2015-10-01,CNT EP,TELEFONIA,388007.0,servicios
2015-10-01,CNT EP,TELEFONIA E INTERNET,479357.0,servicios
2015-10-01,CNT EP,INTERNET,58913.0,servicios
2015-10-01,CNT EP,DATOS,123792.0,servicios
2015-10-01,CNT EP,TOTAL_EMPRESA,1050069.0,servicios
2015-10-01,CNT EP,CHECK_SUM_SERVICIOS,1050069.0,servicios
2015-10-01,TOTAL_MERCADO,TOTAL_MERCADO,14366993.0,servicios
2015-10-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14366993.0,servicios
2015-11-01,CONECEL S.A.,TELEFONIA,5309990.0,servicios
2015-11-01,CONECEL S.A.,TELEFONIA E INTERNET,2912238.0,servicios
2015-11-01,CONECEL S.A.,INTERNET,363407.0,servicios
2015-11-01,CONECEL S.A.,DATOS,202276.0,servicios
2015-11-01,CONECEL S.A.,TOTAL_EMPRESA,8787911.0,servicios
2015-11-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8787911.0,servicios
2015-11-01,OTECEL S.A.,TELEFONIA,2385474.0,servicios
2015-11-01,OTECEL S.A.,TELEFONIA E INTERNET,1688727.0,servicios
2015-11-01,OTECEL S.A.,INTERNET,18758.0,servicios
2015-11-01,OTECEL S.A.,DATOS,210371.0,servicios
2015-11-01,OTECEL S.A.,TOTAL_EMPRESA,4303330.0,servicios
2015-11-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4303330.0,servicios
2015-11-01,CNT EP,TELEFONIA,387374.0,servicios
2015-11-01,CNT EP,TELEFONIA E INTERNET,490886.0,servicios
2015-11-01,CNT EP,INTERNET,26847.0,servicios
2015-11-01,CNT EP,DATOS,126112.0,servicios
2015-11-01,CNT EP,TOTAL_EMPRESA,1031219.0,servicios
2015-11-01,CNT EP,CHECK_SUM_SERVICIOS,1031219.0,servicios
2015-11-01,TOTAL_MERCADO,TOTAL_MERCADO,14122460.0,servicios
2015-11-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,14122460.0,servicios
2015-12-01,CONECEL S.A.,TELEFONIA,5209468.0,servicios
2015-12-01,CONECEL S.A.,TELEFONIA E INTERNET,2957321.0,servicios
2015-12-01,CONECEL S.A.,INTERNET,349853.0,servicios
2015-12-01,CONECEL S.A.,DATOS,141977.0,servicios
2015-12-01,CONECEL S.A.,TOTAL_EMPRESA,8658619.0,servicios
2015-12-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8658619.0,servicios
2015-12-01,OTECEL S.A.,TELEFONIA,2141931.0,servicios
2015-12-01,OTECEL S.A.,TELEFONIA E INTERNET,1761936.0,servicios
2015-12-01,OTECEL S.A.,INTERNET,51147.0,servicios
2015-12-01,OTECEL S.A.,DATOS,179684.0,servicios
2015-12-01,OTECEL S.A.,TOTAL_EMPRESA,4134698.0,servicios
2015-12-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4134698.0,servicios
2015-12-01,CNT EP,TELEFONIA,359446.0,servicios
2015-12-01,CNT EP,TELEFONIA E INTERNET,513689.0,servicios
2015-12-01,CNT EP,INTERNET,59322.0,servicios
2015-12-01,CNT EP,DATOS,133246.0,servicios
2015-12-01,CNT EP,TOTAL_EMPRESA,1065703.0,servicios
2015-12-01,CNT EP,CHECK_SUM_SERVICIOS,1065703.0,servicios
2015-12-01,TOTAL_MERCADO,TOTAL_MERCADO,13859020.0,servicios
2015-12-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,13859020.0,servicios
2016-01-01,CONECEL S.A.,TELEFONIA,5052421.0,servicios
2016-01-01,CONECEL S.A.,TELEFONIA E INTERNET,2994685.0,servicios
2016-01-01,CONECEL S.A.,INTERNET,350837.0,servicios
2016-01-01,CONECEL S.A.,DATOS,140002.0,servicios
2016-01-01,CONECEL S.A.,TOTAL_EMPRESA,8537945.0,servicios
2016-01-01,CONECEL S.A.,CHECK_SUM_SERVICIOS,8537945.0,servicios
2016-01-01,OTECEL S.A.,TELEFONIA,2251650.0,servicios
2016-01-01,OTECEL S.A.,TELEFONIA E INTERNET,1723292.0,servicios
2016-01-01,OTECEL S.A.,INTERNET,33538.0,servicios
2016-01-01,OTECEL S.A.,DATOS,192044.0,servicios
2016-01-01,OTECEL S.A.,TOTAL_EMPRESA,4200524.0,servicios
2016-01-01,OTECEL S.A.,CHECK_SUM_SERVICIOS,4200524.0,servicios
2016-01-01,CNT EP,TELEFONIA,371847.0,servicios
2016-01-01,CNT EP,TELEFONIA E INTERNET,528446.0,servicios
2016-01-01,CNT EP,INTERNET,57904.0,servicios
2016-01-01,CNT EP,DATOS,137295.0,servicios
2016-01-01,CNT EP,TOTAL_EMPRESA,1095492.0,servicios
2016-01-01,CNT EP,CHECK_SUM_SERVICIOS,1095492.0,servicios
2016-01-01,TOTAL_MERCADO,TOTAL_MERCADO,13833961.0,servicios
2016-01-01,TOTAL_MERCADO,CHECK_SUM_TOTALES_EMPRESA,13833961.0,servicios
2016-02-01,CONECEL S.A.,TELEFONIA,5100640.0,servicios
2016-02-01,CONECEL S.A.,TELEFONIA E INTERNET,3022660.0,servicios
2016-02-01,CONECEL S.A.,INTERNET,345274.0,servicios
2016-02-01,CONECEL S.A.,DATOS,131726.0,servicios
2016-02-01,CONECEL S.A.,TOTAL_EMPRESA,8600300.0,servicios
